n	pca1	pca2
12201	99.9613	0.0386783
12202	99.9317	0.0683216
12203	99.7098	0.290218
12204	99.8926	0.107372
12205	99.9767	0.0232749
12206	99.872	0.127994
12207	99.8207	0.179301
12208	99.8525	0.147525
12209	99.9166	0.0833619
12210	98.0277	1.97228
12211	99.7151	0.284851
12212	98.3813	1.61874
12213	99.2459	0.754053
12214	99.9545	0.0454687
12215	99.8117	0.1883
12216	98.8428	1.15717
12217	99.8873	0.112733
12218	99.9129	0.0871452
12219	99.9369	0.0631358
12220	99.9286	0.0714091
12221	99.931	0.0689906
12222	99.8467	0.15332
12223	99.9749	0.0251227
12224	99.909	0.0909738
12225	99.8848	0.115169
12226	99.87	0.13003
12227	99.7992	0.200803
12228	99.9382	0.0618143
12229	99.9298	0.0701752
12230	99.3225	0.677543
12231	97.7226	2.27735
12232	98.9125	1.08745
12233	98.8189	1.18109
12234	99.7072	0.29281
12235	99.1677	0.832347
12236	97.6385	2.36153
12237	97.8787	2.12128
12238	98.6298	1.37023
12239	99.6158	0.384216
12240	98.5298	1.47022
12241	98.9964	1.00362
12242	99.5801	0.419852
12243	98.4339	1.56607
12244	99.1425	0.857483
12245	99.822	0.178039
12246	99.6662	0.333837
12247	98.881	1.11898
12248	97.8312	2.16879
12249	97.7003	2.29974
12250	97.6853	2.3147
12251	99.2258	0.774219
12252	99.0106	0.989382
12253	98.2815	1.71849
12254	97.5486	2.45138
12255	99.7588	0.241181
12256	99.0659	0.934076
12257	98.9227	1.07731
12258	97.014	2.98596
12259	98.3958	1.60423
12260	98.086	1.91399
12261	99.7556	0.24436
12262	98.3204	1.6796
12263	99.7301	0.269936
12264	99.2876	0.712416
12265	99.7959	0.204108
12266	98.3896	1.6104
12267	98.5943	1.40574
12268	99.5123	0.487702
12269	99.4626	0.537355
12270	98.9824	1.01762
12271	99.5952	0.404789
12272	99.7608	0.239154
12273	99.6507	0.349251
12274	97.423	2.57699
12275	98.9922	1.00783
12276	99.4342	0.565769
12277	98.7623	1.23775
12278	99.9603	0.0397247
12279	99.9237	0.0763463
12280	99.2001	0.799937
12281	99.9431	0.0569066
12282	99.9763	0.0237048
12283	99.8856	0.114413
12284	99.9001	0.0999462
12285	99.96	0.0400455
12286	98.6416	1.35836
12287	98.3762	1.62376
12288	99.1532	0.84675
12289	99.7404	0.259594
12290	99.6887	0.31128
12291	99.7683	0.231704
12292	99.9744	0.0255816
12293	97.776	2.22404
12294	99.9026	0.0973518
12295	97.5061	2.49386
12296	99.9562	0.0438027
12297	99.9072	0.0927697
12298	97.6047	2.39526
12299	98.1182	1.88181
12300	98.6112	1.38877
12301	99.962	0.0379919
12302	99.9445	0.0554773
12303	97.4355	2.56454
12304	99.9792	0.0208309
12305	97.4779	2.52212
12306	99.9249	0.0751378
12307	99.8929	0.10706
12308	99.9648	0.0352173
12309	99.9153	0.0846891
12310	98.4751	1.52495
12311	99.8738	0.126166
12312	99.9517	0.0482855
12313	99.6715	0.328529
12314	99.9804	0.0195985
12315	97.7891	2.21089
12316	99.9687	0.0312581
12317	99.9663	0.0337398
12318	98.1368	1.86317
12319	98.9423	1.05772
12320	98.9934	1.00664
12321	98.2549	1.74515
12322	99.0822	0.917754
12323	98.4406	1.55937
12324	97.9384	2.0616
12325	99.2427	0.757273
12326	99.33	0.670042
12327	99.4987	0.501278
12328	99.6183	0.381739
12329	99.9411	0.058932
12330	99.4906	0.509385
12331	99.1206	0.87942
12332	99.7914	0.208633
12333	99.8102	0.189765
12334	98.5646	1.43535
12335	99.2199	0.780081
12336	98.8901	1.10993
12337	98.3867	1.6133
12338	99.5181	0.481948
12339	98.5005	1.49952
12340	98.8418	1.15823
12341	99.1663	0.833661
12342	99.2459	0.75406
12343	99.3458	0.654216
12344	99.116	0.884043
12345	99.283	0.717003
12346	99.099	0.900994
12347	98.527	1.47296
12348	98.7192	1.28081
12349	99.7198	0.280174
12350	99.611	0.388999
12351	99.1956	0.804406
12352	99.6433	0.356688
12353	99.8742	0.125795
12354	99.5627	0.437305
12355	99.3367	0.663341
12356	99.585	0.414968
12357	99.7708	0.229187
12358	99.541	0.459026
12359	99.9102	0.0898475
12360	99.3599	0.640134
12361	99.1484	0.8516
12362	99.511	0.488972
12363	99.3776	0.622425
12364	98.6302	1.3698
12365	99.6368	0.363182
12366	99.3105	0.689471
12367	99.1111	0.888902
12368	99.7506	0.249413
12369	99.1759	0.824111
12370	99.775	0.225022
12371	99.4364	0.563594
12372	99.6038	0.396238
12373	99.048	0.952032
12374	99.5154	0.484623
12375	99.2702	0.729796
12376	99.2403	0.759743
12377	99.5754	0.424563
12378	99.6097	0.390275
12379	99.1721	0.827937
12380	99.7435	0.256504
12381	99.7125	0.287533
12382	99.8715	0.128457
12383	99.4799	0.520148
12384	99.2993	0.700654
12385	99.3477	0.652287
12386	99.1333	0.866728
12387	99.6435	0.356451
12388	99.6768	0.323167
12389	99.7171	0.282851
12390	99.6138	0.386151
12391	99.9393	0.0607094
12392	98.6791	1.32086
12393	98.6504	1.34957
12394	98.6981	1.30188
12395	99.0532	0.94677
12396	98.8268	1.17321
12397	99.9434	0.0565637
12398	99.687	0.313046
12399	99.2682	0.731753
12400	99.3886	0.611421
12401	98.3929	1.60715
12402	98.9463	1.05366
12403	99.5095	0.490525
12404	99.0072	0.992773
12405	99.639	0.361046
12406	99.4256	0.574431
12407	99.3664	0.633599
12408	98.9591	1.04089
12409	99.5675	0.432466
12410	99.6983	0.301689
12411	99.9454	0.0545858
12412	97.6674	2.33259
12413	99.2093	0.790708
12414	99.6371	0.362884
12415	99.5722	0.427828
12416	99.0748	0.925215
12417	99.8699	0.130115
12418	98.4689	1.53111
12419	99.3299	0.670055
12420	99.8987	0.101324
12421	99.8509	0.149122
12422	98.4549	1.54506
12423	99.531	0.468951
12424	99.2623	0.737676
12425	99.4851	0.514916
12426	98.9883	1.01171
12427	99.6964	0.303562
12428	99.5387	0.461276
12429	99.9573	0.042665
12430	99.9582	0.041805
12431	99.95	0.0499817
12432	99.9404	0.059603
12433	99.953	0.0469797
12434	99.9439	0.0560859
12435	99.9803	0.0196569
12436	99.9543	0.0456996
12437	99.6383	0.361736
12438	99.8755	0.124546
12439	99.9697	0.0302574
12440	99.7497	0.250345
12441	99.92	0.0799983
12442	99.9317	0.0682902
12443	99.9631	0.0368672
12444	99.935	0.0649513
12445	99.9379	0.0620695
12446	99.6781	0.321884
12447	99.89	0.110028
12448	98.19	1.80999
12449	99.882	0.118036
12450	99.9095	0.0904692
12451	99.9515	0.0484675
12452	99.6331	0.366912
12453	99.77	0.230015
12454	99.9702	0.0298366
12455	99.9112	0.0888331
12456	99.7665	0.233512
12457	99.9479	0.0521111
12458	99.9317	0.0683474
12459	99.0602	0.939763
12460	99.6676	0.332445
12461	99.9767	0.0232793
12462	99.969	0.0309893
12463	99.9522	0.0478356
12464	99.9181	0.0818727
12465	99.9644	0.0356475
12466	99.8428	0.157212
12467	99.8079	0.19206
12468	99.9154	0.0845514
12469	99.2185	0.78152
12470	99.2692	0.73083
12471	99.9638	0.0361602
12472	99.8388	0.161245
12473	99.368	0.632048
12474	99.5171	0.482943
12475	99.8154	0.184581
12476	99.8009	0.199122
12477	99.8861	0.113932
12478	99.806	0.193965
12479	99.6489	0.351081
12480	99.7898	0.210187
12481	99.8907	0.109263
12482	99.4634	0.536562
12483	99.9333	0.0667228
12484	99.8875	0.112473
12485	99.7004	0.299579
12486	99.8205	0.179527
12487	99.4429	0.557095
12488	99.7643	0.235734
12489	99.8029	0.197106
12490	99.8262	0.173819
12491	99.7748	0.225182
12492	98.9869	1.01307
12493	99.6509	0.349104
12494	98.4443	1.55574
12495	99.7489	0.251061
12496	99.5808	0.419184
12497	99.8563	0.143665
12498	99.1835	0.816474
12499	99.7938	0.206226
12500	99.7253	0.274724
12501	99.5728	0.427217
12502	99.0871	0.912941
12503	98.5664	1.43363
12504	99.7909	0.20913
12505	99.1494	0.850639
12506	97.9832	2.01681
12507	99.7768	0.223199
12508	99.4264	0.573586
12509	99.8427	0.157337
12510	99.7049	0.2951
12511	99.2171	0.782919
12512	99.3656	0.634357
12513	99.3958	0.604204
12514	99.5588	0.441196
12515	99.1499	0.850115
12516	99.8674	0.132632
12517	99.3858	0.614222
12518	99.9104	0.0895995
12519	99.2661	0.733851
12520	99.405	0.595037
12521	99.5924	0.407597
12522	99.1285	0.871496
12523	99.3753	0.624716
12524	99.7402	0.259804
12525	99.6973	0.302731
12526	99.6744	0.325638
12527	99.6843	0.315694
12528	99.8573	0.142722
12529	99.4675	0.532523
12530	99.6785	0.321512
12531	99.3556	0.644427
12532	99.3583	0.641675
12533	99.6576	0.34243
12534	97.6201	2.37987
12535	99.6254	0.374614
12536	99.4136	0.586359
12537	99.1458	0.854236
12538	99.1816	0.818395
12539	99.6054	0.394601
12540	99.3402	0.659778
12541	98.6954	1.30464
12542	99.1545	0.845481
12543	99.5232	0.476819
12544	99.7303	0.269696
12545	99.5737	0.426288
12546	98.7988	1.2012
12547	99.7471	0.252941
12548	99.2718	0.72822
12549	99.0446	0.955449
12550	99.0919	0.908065
12551	99.8199	0.180072
12552	99.4771	0.522909
12553	98.128	1.87196
12554	98.7784	1.22158
12555	99.7569	0.243087
12556	98.7538	1.24616
12557	99.301	0.698979
12558	99.1447	0.855285
12559	99.8494	0.150645
12560	98.3461	1.65393
12561	98.9434	1.05663
12562	99.9414	0.0585601
12563	98.4279	1.57209
12564	98.5893	1.41071
12565	98.4172	1.58282
12566	97.4254	2.57465
12567	97.2934	2.70661
12568	98.5793	1.42073
12569	98.8278	1.17218
12570	98.9806	1.01937
12571	98.2214	1.77859
12572	97.8894	2.11057
12573	97.6331	2.36687
12574	98.1514	1.84858
12575	99.0325	0.967496
12576	98.5083	1.49166
12577	98.7537	1.24629
12578	97.5035	2.49652
12579	97.4819	2.51806
12580	98.1319	1.86812
12581	97.5961	2.40386
12582	97.7861	2.21392
12583	97.3888	2.61118
12584	98.7212	1.27884
12585	98.1845	1.81551
12586	99.2603	0.739657
12587	99.4221	0.577934
12588	99.6143	0.385744
12589	99.4378	0.562225
12590	99.694	0.306016
12591	99.2731	0.726918
12592	98.4699	1.53007
12593	99.0014	0.998636
12594	98.4704	1.52958
12595	99.5177	0.482284
12596	99.0504	0.949629
12597	99.6746	0.325387
12598	97.9977	2.00227
12599	98.1264	1.87359
12600	98.9093	1.0907
12601	98.4839	1.51612
12602	99.7785	0.221458
12603	99.8446	0.155412
12604	99.7184	0.281648
12605	99.8972	0.1028
12606	99.3844	0.615573
12607	99.8687	0.131313
12608	98.7718	1.22816
12609	99.5794	0.420596
12610	98.9747	1.02527
12611	99.9157	0.0842849
12612	98.2205	1.77953
12613	99.4872	0.512773
12614	99.7271	0.27292
12615	99.6341	0.365859
12616	98.5477	1.45228
12617	99.8828	0.117154
12618	99.1005	0.899511
12619	99.3193	0.680671
12620	99.3301	0.669852
12621	99.7772	0.222799
12622	99.7002	0.299787
12623	99.9654	0.0346437
12624	99.8461	0.153904
12625	99.8481	0.15189
12626	99.7901	0.209872
12627	99.903	0.0970114
12628	99.8919	0.108087
12629	99.9354	0.0646297
12630	99.8368	0.163238
12631	99.8658	0.134151
12632	99.8826	0.117437
12633	99.9726	0.0274012
12634	99.4084	0.591583
12635	99.5144	0.485591
12636	99.9302	0.0697689
12637	99.757	0.242999
12638	99.7132	0.286786
12639	99.9395	0.0605041
12640	99.846	0.154017
12641	99.9189	0.0810538
12642	99.8689	0.13113
12643	99.9351	0.0649321
12644	99.7778	0.222164
12645	99.9012	0.0988377
12646	99.9335	0.0664965
12647	98.8001	1.19989
12648	99.9248	0.0752065
12649	99.9158	0.0842182
12650	99.9419	0.0580654
12651	99.9597	0.0403247
12652	99.4518	0.548212
12653	99.3752	0.624813
12654	99.5789	0.421132
12655	99.2571	0.742942
12656	99.6891	0.310873
12657	98.4196	1.58039
12658	99.6638	0.336178
12659	99.5428	0.457196
12660	98.959	1.04096
12661	99.9113	0.0886687
12662	99.7691	0.230922
12663	99.9271	0.0729424
12664	99.4985	0.501498
12665	99.968	0.0320302
12666	99.7598	0.240198
12667	99.7666	0.233434
12668	99.8869	0.113143
12669	99.9498	0.0501873
12670	99.9284	0.0716199
12671	99.8242	0.175841
12672	99.93	0.070012
12673	99.9618	0.0382089
12674	99.7943	0.205694
12675	99.9074	0.0926057
12676	99.9388	0.061222
12677	99.9068	0.0931893
12678	99.9661	0.0338731
12679	99.799	0.200982
12680	99.7188	0.281248
12681	99.8277	0.172275
12682	99.7373	0.262666
12683	99.8314	0.168648
12684	99.8259	0.174063
12685	99.7706	0.229395
12686	98.6957	1.30434
12687	99.4584	0.541638
12688	99.9198	0.0802048
12689	99.1912	0.808841
12690	99.3243	0.675683
12691	99.7264	0.273622
12692	99.8184	0.181569
12693	99.8083	0.191733
12694	99.6107	0.38931
12695	98.8186	1.18139
12696	99.7831	0.216915
12697	99.9068	0.0931545
12698	97.9944	2.00556
12699	99.9082	0.0917661
12700	98.5363	1.46367
12701	99.3022	0.697819
12702	99.2991	0.700857
12703	99.7859	0.214148
12704	98.5914	1.40859
12705	99.5283	0.471668
12706	99.9025	0.0975334
12707	99.2034	0.796587
12708	99.6625	0.3375
12709	99.0799	0.920082
12710	99.9294	0.0705638
12711	99.957	0.0429625
12712	99.2334	0.766582
12713	99.8393	0.160737
12714	99.4804	0.51957
12715	99.1091	0.890897
12716	99.2199	0.780131
12717	99.5333	0.466672
12718	99.6268	0.373231
12719	99.8324	0.167597
12720	99.2793	0.720703
12721	99.4758	0.524156
12722	99.2256	0.774357
12723	99.6104	0.389572
12724	99.7176	0.282377
12725	99.6905	0.309542
12726	98.3063	1.69368
12727	99.7424	0.257634
12728	99.8972	0.102801
12729	99.7668	0.23316
12730	98.8098	1.19022
12731	98.901	1.09902
12732	97.9742	2.02579
12733	99.6316	0.368382
12734	99.3943	0.60566
12735	98.483	1.51699
12736	99.9349	0.065105
12737	99.973	0.0270327
12738	99.9577	0.0422672
12739	99.2732	0.726783
12740	99.9576	0.0423515
12741	99.6537	0.346253
12742	99.4196	0.580381
12743	99.9393	0.0607108
12744	99.9416	0.0583563
12745	99.9619	0.0381156
12746	99.6341	0.365888
12747	99.8458	0.15419
12748	99.835	0.165047
12749	99.845	0.154971
12750	99.9497	0.0502997
12751	99.7749	0.225098
12752	99.8903	0.1097
12753	99.8288	0.171248
12754	99.9271	0.0729072
12755	99.765	0.234954
12756	99.9103	0.0896842
12757	99.5679	0.432148
12758	99.9376	0.0623616
12759	99.6477	0.3523
12760	99.835	0.164993
12761	99.766	0.234022
12762	99.802	0.197999
12763	99.9407	0.059347
12764	99.9296	0.0703698
12765	99.8496	0.150399
12766	99.9196	0.0804413
12767	99.888	0.111973
12768	99.961	0.0389536
12769	99.9238	0.0761873
12770	99.9664	0.0336287
12771	99.8589	0.141098
12772	99.7283	0.271701
12773	99.4248	0.575247
12774	99.9278	0.0721562
12775	99.7709	0.229119
12776	99.9355	0.0645023
12777	99.9512	0.0487817
12778	99.7836	0.216362
12779	99.9444	0.0555531
12780	99.8302	0.169844
12781	99.5237	0.476337
12782	99.8993	0.100707
12783	99.9242	0.0757893
12784	99.687	0.312981
12785	99.9236	0.0763969
12786	99.8672	0.1328
12787	99.7084	0.291601
12788	99.9175	0.0824923
12789	99.9374	0.062554
12790	99.9243	0.0756694
12791	99.7897	0.210293
12792	99.8254	0.174586
12793	99.8902	0.10979
12794	99.918	0.0820498
12795	99.4994	0.5006
12796	99.9436	0.0564366
12797	99.9526	0.0473813
12798	97.1676	2.83244
12799	98.8362	1.16377
12800	99.0186	0.981377
12801	98.4187	1.58131
12802	97.7909	2.20911
12803	95.9202	4.07976
12804	98.1626	1.83744
12805	98.3491	1.65093
12806	97.9287	2.07133
12807	98.0908	1.90917
12808	98.207	1.79302
12809	96.9675	3.03253
12810	97.3899	2.61009
12811	97.7416	2.25844
12812	98.9554	1.04458
12813	98.1397	1.86033
12814	97.6886	2.31138
12815	97.8054	2.19464
12816	97.5581	2.44185
12817	97.0497	2.95027
12818	97.6759	2.32411
12819	98.1533	1.84667
12820	97.2453	2.75465
12821	97.8925	2.10754
12822	94.819	5.18097
12823	99.271	0.728969
12824	98.7561	1.24392
12825	99.3729	0.627059
12826	99.6896	0.310414
12827	99.5997	0.400295
12828	99.6507	0.349345
12829	99.8891	0.110904
12830	99.0577	0.942251
12831	99.6355	0.364475
12832	99.7703	0.229743
12833	99.0047	0.995314
12834	99.8438	0.156238
12835	99.9447	0.0553399
12836	99.6182	0.381844
12837	99.909	0.0909667
12838	99.7446	0.255362
12839	99.7293	0.270687
12840	99.7247	0.275292
12841	99.9041	0.095922
12842	99.2535	0.74651
12843	98.7667	1.23326
12844	98.4676	1.53241
12845	98.7113	1.28873
12846	98.6607	1.33927
12847	98.3952	1.60484
12848	99.446	0.554034
12849	98.3649	1.63515
12850	98.1682	1.83176
12851	99.666	0.333994
12852	99.9412	0.0587676
12853	98.0028	1.99723
12854	98.6481	1.35192
12855	98.412	1.58797
12856	97.7843	2.21574
12857	97.5104	2.48963
12858	97.3041	2.69592
12859	99.8966	0.103384
12860	98.6912	1.30879
12861	99.1321	0.867892
12862	98.6325	1.36751
12863	99.0659	0.934148
12864	98.6742	1.32578
12865	99.3114	0.688627
12866	98.3584	1.64161
12867	98.049	1.95097
12868	98.3746	1.62539
12869	97.896	2.10396
12870	98.4231	1.57687
12871	99.4634	0.536642
12872	98.9183	1.08174
12873	98.6013	1.39867
12874	98.224	1.77599
12875	98.9238	1.07622
12876	98.4127	1.58734
12877	97.8812	2.11878
12878	98.3987	1.60125
12879	98.5021	1.4979
12880	98.7505	1.2495
12881	99.5466	0.453361
12882	99.9539	0.046111
12883	99.9186	0.0814037
12884	99.8427	0.157286
12885	99.9104	0.0896474
12886	99.9298	0.0701709
12887	99.9515	0.0484698
12888	99.9662	0.0337755
12889	99.9558	0.0442032
12890	99.9583	0.0416749
12891	99.6805	0.319475
12892	99.9627	0.0373206
12893	99.9422	0.0578331
12894	99.8699	0.130094
12895	99.825	0.174988
12896	99.2874	0.712556
12897	99.9067	0.093335
12898	99.9234	0.0765513
12899	99.8526	0.147393
12900	99.9258	0.0742432
12901	99.9026	0.0973571
12902	99.8419	0.158058
12903	99.8977	0.102262
12904	99.9094	0.0906055
12905	99.8825	0.117462
12906	99.7221	0.277865
12907	99.9658	0.034164
12908	99.7503	0.249725
12909	99.9768	0.0231754
12910	99.9672	0.032763
12911	99.8876	0.112394
12912	99.9773	0.0226788
12913	99.5631	0.436943
12914	99.821	0.178977
12915	99.945	0.0549551
12916	99.9155	0.0845395
12917	99.8659	0.134065
12918	99.6271	0.37292
12919	98.0797	1.92026
12920	99.7741	0.225853
12921	99.8655	0.134504
12922	99.6884	0.311557
12923	99.9625	0.0375001
12924	99.677	0.323012
12925	99.9832	0.0168074
12926	99.6875	0.312537
12927	99.6636	0.336382
12928	99.7495	0.250527
12929	99.9584	0.0415656
12930	99.965	0.0349712
12931	99.9635	0.0364999
12932	99.7565	0.243466
12933	99.8904	0.109578
12934	99.895	0.10498
12935	99.8748	0.125201
12936	99.9326	0.0673726
12937	99.919	0.0810386
12938	99.9247	0.0752537
12939	99.7441	0.255894
12940	99.857	0.143043
12941	99.9312	0.0687585
12942	99.9774	0.0225723
12943	99.9095	0.0904625
12944	99.8649	0.135078
12945	99.9519	0.0481427
12946	99.9445	0.0555249
12947	99.9657	0.0342994
12948	99.9716	0.0283828
12949	99.9295	0.0704561
12950	99.7772	0.222797
12951	99.2176	0.782396
12952	99.9371	0.0629392
12953	99.8261	0.173879
12954	99.9599	0.0401075
12955	99.9728	0.0272307
12956	99.7593	0.240669
12957	99.931	0.0689914
12958	99.9364	0.0636364
12959	99.8374	0.162612
12960	99.8594	0.140599
12961	99.6392	0.36083
12962	99.7393	0.260738
12963	99.9576	0.0424268
12964	99.7911	0.208868
12965	99.7471	0.252944
12966	99.8649	0.135082
12967	99.7817	0.218312
12968	99.8995	0.100465
12969	99.6295	0.370523
12970	99.5313	0.468745
12971	99.9565	0.0435308
12972	99.9185	0.0815316
12973	99.8776	0.122398
12974	99.8996	0.100366
12975	99.9483	0.0516844
12976	99.9256	0.0744482
12977	99.9661	0.0338997
12978	99.9504	0.0495698
12979	99.9364	0.063582
12980	99.8956	0.104407
12981	99.9194	0.0806232
12982	99.7235	0.276541
12983	99.5973	0.40268
12984	99.9416	0.058368
12985	99.7545	0.245509
12986	99.8371	0.16287
12987	99.8919	0.108099
12988	99.9559	0.0441059
12989	99.9491	0.0509143
12990	99.6195	0.380499
12991	99.9247	0.0752928
12992	99.9527	0.0472711
12993	99.9421	0.057873
12994	99.9176	0.0823957
12995	99.8556	0.144352
12996	99.7852	0.214808
12997	99.9462	0.053832
12998	99.8299	0.170081
12999	99.6826	0.317432
13000	99.8941	0.105926
13001	99.874	0.12596
13002	99.9144	0.0855874
13003	99.7671	0.232888
13004	99.9094	0.0905917
13005	99.9194	0.0805543
13006	99.8246	0.175388
13007	99.8914	0.108565
13008	99.8604	0.139626
13009	99.829	0.170987
13010	99.4903	0.509749
13011	99.9351	0.0649078
13012	99.8938	0.106204
13013	99.8199	0.180127
13014	99.8795	0.120549
13015	99.6794	0.320599
13016	99.37	0.629985
13017	99.8124	0.187624
13018	99.8596	0.140388
13019	99.8686	0.131404
13020	99.7556	0.244434
13021	99.5989	0.401054
13022	99.8352	0.16482
13023	99.9149	0.0851478
13024	99.8867	0.113292
13025	99.674	0.325991
13026	99.7998	0.200181
13027	99.8019	0.198062
13028	99.5948	0.405151
13029	99.7577	0.242322
13030	99.72	0.280047
13031	99.8289	0.17114
13032	99.8618	0.138209
13033	99.809	0.191007
13034	99.9002	0.099827
13035	99.8122	0.187783
13036	99.8886	0.111409
13037	99.8089	0.191124
13038	99.4988	0.501205
13039	99.682	0.318023
13040	99.8021	0.197882
13041	99.7956	0.204415
13042	99.8288	0.171189
13043	99.756	0.243989
13044	99.2344	0.765642
13045	98.234	1.76596
13046	99.9313	0.0687006
13047	99.8753	0.124674
13048	99.8498	0.150229
13049	99.8285	0.171526
13050	99.7388	0.261169
13051	99.696	0.303986
13052	97.7078	2.29217
13053	99.145	0.854962
13054	99.8897	0.110272
13055	99.9371	0.0629315
13056	99.8767	0.123308
13057	99.8253	0.174691
13058	99.8	0.200007
13059	99.8835	0.116533
13060	99.7648	0.235208
13061	99.8683	0.131688
13062	99.8012	0.198793
13063	99.8967	0.103301
13064	99.7345	0.265478
13065	99.8965	0.103498
13066	99.8025	0.197455
13067	99.6752	0.324771
13068	99.6303	0.369716
13069	99.3935	0.60648
13070	99.1799	0.820063
13071	99.8323	0.167674
13072	99.7502	0.249836
13073	99.8967	0.103265
13074	99.7875	0.212463
13075	99.8326	0.167409
13076	99.8767	0.123256
13077	99.6625	0.337516
13078	99.2756	0.724395
13079	99.9436	0.0563514
13080	99.9299	0.0700719
13081	99.9489	0.051149
13082	99.2726	0.727392
13083	99.814	0.186049
13084	99.3678	0.632159
13085	99.8899	0.110145
13086	99.9543	0.0456592
13087	99.2564	0.743556
13088	99.9377	0.0623258
13089	99.9664	0.0335761
13090	99.9629	0.0370524
13091	99.9286	0.0713658
13092	99.865	0.134989
13093	99.9513	0.0486911
13094	99.8272	0.172782
13095	99.8914	0.108567
13096	99.8858	0.114232
13097	99.6716	0.328441
13098	99.9226	0.0773667
13099	99.9303	0.0696582
13100	99.8776	0.122406
13101	99.6803	0.319701
13102	99.7108	0.289183
13103	99.9335	0.0665217
13104	99.9471	0.0528815
13105	99.8782	0.121803
13106	99.8779	0.12208
